date,price_cny_per_kg,source_date,source_url,method,note
2024/12/10,318,2024/12/2,https://www.ctia.com.cn/news/113076.html,carry_forward,
2024/12/11,318,2024/12/2,https://www.ctia.com.cn/news/113076.html,carry_forward,
2024/12/12,318,2024/12/2,https://www.ctia.com.cn/news/113076.html,carry_forward,
2024/12/13,318,2024/12/2,https://www.ctia.com.cn/news/113076.html,carry_forward,
2024/12/14,318,2024/12/2,https://www.ctia.com.cn/news/113076.html,carry_forward,
2024/12/16,318,2024/12/2,https://www.ctia.com.cn/news/113076.html,carry_forward,
2024/12/17,318,2024/12/2,https://www.ctia.com.cn/news/113076.html,carry_forward,
2024/12/18,318,2024/12/2,https://www.ctia.com.cn/news/113076.html,carry_forward,
2024/12/19,318,2024/12/2,https://www.ctia.com.cn/news/113076.html,carry_forward,
2024/12/20,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,reported,
2024/12/21,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2024/12/23,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2024/12/24,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2024/12/25,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2024/12/26,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2024/12/27,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2024/12/28,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2024/12/30,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2024/12/31,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2025/1/2,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2025/1/3,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2025/1/4,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2025/1/6,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2025/1/7,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2025/1/8,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2025/1/9,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2025/1/10,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2025/1/11,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2025/1/13,316,2024/12/20,https://ctia.net.cn/news/tungsten/1853.html,carry_forward,
2025/1/14,318,2025/1/14,https://www.ctia.com.cn/news/114553.html,reported,
2025/1/15,318,2025/1/15,https://www.ctia.com.cn/news/114576.html,reported,
2025/1/16,318,2025/1/15,https://www.ctia.com.cn/news/114576.html,carry_forward,
2025/1/17,318,2025/1/17,https://www.ctia.com.cn/news/114652.html,reported,
2025/1/18,318,2025/1/17,https://www.ctia.com.cn/news/114652.html,carry_forward,
2025/1/20,318,2025/1/20,https://www.ctia.com.cn/news/114703.html,reported,
2025/1/21,318,2025/1/20,https://www.ctia.com.cn/news/114703.html,carry_forward,
2025/1/22,318,2025/1/20,https://www.ctia.com.cn/news/114703.html,carry_forward,
2025/1/23,320,2025/1/23,https://www.ctia.com.cn/news/114853.html,reported,
2025/1/24,320,2025/1/24,https://www.ctia.com.cn/news/114865.html,reported,
2025/1/25,320,2025/1/24,https://www.ctia.com.cn/news/114865.html,carry_forward,
2025/1/27,320,2025/1/24,https://www.ctia.com.cn/news/114865.html,carry_forward,
2025/1/28,320,2025/1/24,https://www.ctia.com.cn/news/114865.html,carry_forward,
2025/1/29,320,2025/1/24,https://www.ctia.com.cn/news/114865.html,carry_forward,
2025/1/30,320,2025/1/24,https://www.ctia.com.cn/news/114865.html,carry_forward,
2025/1/31,320,2025/1/24,https://www.ctia.com.cn/news/114865.html,carry_forward,
2025/2/3,320,2025/1/24,https://www.ctia.com.cn/news/114865.html,carry_forward,
2025/2/4,320,2025/1/24,https://www.ctia.com.cn/news/114865.html,carry_forward,
2025/2/5,320,2025/1/24,https://www.ctia.com.cn/news/114865.html,carry_forward,
2025/2/6,320,2025/1/24,https://www.ctia.com.cn/news/114865.html,carry_forward,
2025/2/7,320,2025/2/7,https://www.ctia.com.cn/news/115049.html,reported,
2025/2/8,320,2025/2/7,https://www.ctia.com.cn/news/115049.html,carry_forward,
2025/2/10,320,2025/2/7,https://www.ctia.com.cn/news/115049.html,carry_forward,
2025/2/11,320,2025/2/7,https://www.ctia.com.cn/news/115049.html,carry_forward,
2025/2/12,320,2025/2/7,https://www.ctia.com.cn/news/115049.html,carry_forward,
2025/2/13,320,2025/2/7,https://www.ctia.com.cn/news/115049.html,carry_forward,
2025/2/14,320,2025/2/7,https://www.ctia.com.cn/news/115049.html,carry_forward,
2025/2/15,320,2025/2/7,https://www.ctia.com.cn/news/115049.html,carry_forward,
2025/2/17,320,2025/2/7,https://www.ctia.com.cn/news/115049.html,carry_forward,
2025/2/18,320,2025/2/7,https://www.ctia.com.cn/news/115049.html,carry_forward,
2025/2/19,320,2025/2/7,https://www.ctia.com.cn/news/115049.html,carry_forward,
2025/2/20,318,2025/2/20,https://www.ctia.com.cn/news/115508.html,reported,
2025/2/21,318,2025/2/20,https://www.ctia.com.cn/news/115508.html,carry_forward,
2025/2/22,318,2025/2/20,https://www.ctia.com.cn/news/115508.html,carry_forward,
2025/2/24,318,2025/2/20,https://www.ctia.com.cn/news/115508.html,carry_forward,
2025/2/25,318,2025/2/20,https://www.ctia.com.cn/news/115508.html,carry_forward,
2025/2/26,318,2025/2/20,https://www.ctia.com.cn/news/115508.html,carry_forward,
2025/2/27,317,2025/2/27,https://www.ctia.com.cn/news/115755.html,reported,
2025/2/28,317,2025/2/27,https://www.ctia.com.cn/news/115755.html,carry_forward,
2025/3/1,317,2025/2/27,https://www.ctia.com.cn/news/115755.html,carry_forward,
2025/3/3,317,2025/2/27,https://www.ctia.com.cn/news/115755.html,carry_forward,
2025/3/4,317,2025/2/27,https://www.ctia.com.cn/news/115755.html,carry_forward,
2025/3/5,315,2025/3/5,https://www.ctia.com.cn/news/115992.html,reported,
2025/3/6,315,2025/3/5,https://www.ctia.com.cn/news/115992.html,carry_forward,
2025/3/7,315,2025/3/5,https://www.ctia.com.cn/news/115992.html,carry_forward,
2025/3/8,315,2025/3/5,https://www.ctia.com.cn/news/115992.html,carry_forward,
2025/3/10,315,2025/3/5,https://www.ctia.com.cn/news/115992.html,carry_forward,
2025/3/11,315,2025/3/5,https://www.ctia.com.cn/news/115992.html,carry_forward,
2025/3/12,315,2025/3/5,https://www.ctia.com.cn/news/115992.html,carry_forward,
2025/3/13,315,2025/3/5,https://www.ctia.com.cn/news/115992.html,carry_forward,
2025/3/14,315,2025/3/5,https://www.ctia.com.cn/news/115992.html,carry_forward,
2025/3/15,315,2025/3/5,https://www.ctia.com.cn/news/115992.html,carry_forward,
2025/3/17,315,2025/3/5,https://www.ctia.com.cn/news/115992.html,carry_forward,
2025/3/18,312,2025/3/18,https://www.ctia.com.cn/news/116404.html,reported,
2025/3/19,312,2025/3/18,https://www.ctia.com.cn/news/116404.html,carry_forward,
2025/3/20,312,2025/3/18,https://www.ctia.com.cn/news/116404.html,carry_forward,
2025/3/21,312,2025/3/18,https://www.ctia.com.cn/news/116404.html,carry_forward,
2025/3/22,312,2025/3/18,https://www.ctia.com.cn/news/116404.html,carry_forward,
2025/3/24,312,2025/3/18,https://www.ctia.com.cn/news/116404.html,carry_forward,
2025/3/25,312,2025/3/18,https://www.ctia.com.cn/news/116404.html,carry_forward,
2025/3/26,312,2025/3/18,https://www.ctia.com.cn/news/116404.html,carry_forward,
2025/3/27,313,2025/3/27,https://www.ctia.com.cn/news/116820.html,reported,
2025/3/28,313,2025/3/27,https://www.ctia.com.cn/news/116820.html,carry_forward,
2025/3/29,313,2025/3/27,https://www.ctia.com.cn/news/116820.html,carry_forward,
2025/3/31,313,2025/3/27,https://www.ctia.com.cn/news/116820.html,carry_forward,
2025/4/1,313,2025/3/27,https://www.ctia.com.cn/news/116820.html,carry_forward,
2025/4/2,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,reported,
2025/4/3,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,carry_forward,
2025/4/4,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,carry_forward,
2025/4/5,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,carry_forward,
2025/4/7,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,carry_forward,
2025/4/8,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,carry_forward,
2025/4/9,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,carry_forward,
2025/4/10,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,carry_forward,
2025/4/11,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,carry_forward,
2025/4/12,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,carry_forward,
2025/4/14,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,carry_forward,
2025/4/15,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,carry_forward,
2025/4/16,315,2025/4/2,https://www.ctia.com.cn/news/116958.html,carry_forward,
2025/4/17,319,2025/4/17,https://www.ctia.com.cn/news/117597.html,reported,
2025/4/18,319,2025/4/17,https://www.ctia.com.cn/news/117597.html,carry_forward,
2025/4/19,319,2025/4/17,https://www.ctia.com.cn/news/117597.html,carry_forward,
2025/4/21,319,2025/4/17,https://www.ctia.com.cn/news/117597.html,carry_forward,
2025/4/22,319,2025/4/17,https://www.ctia.com.cn/news/117597.html,carry_forward,
2025/4/23,319,2025/4/17,https://www.ctia.com.cn/news/117597.html,carry_forward,
2025/4/24,319,2025/4/17,https://www.ctia.com.cn/news/117597.html,carry_forward,
2025/4/25,319,2025/4/17,https://www.ctia.com.cn/news/117597.html,carry_forward,
2025/4/26,319,2025/4/17,https://www.ctia.com.cn/news/117597.html,carry_forward,
2025/4/28,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/4/29,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/4/30,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/1,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/2,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/3,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/5,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/6,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/7,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/8,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/9,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/10,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/12,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/13,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/14,326,2025/4/27,https://www.ctia.com.cn/news/117909.html,carry_forward,
2025/5/15,348,2025/5/15,https://www.ctia.com.cn/news/118494.html,reported,
2025/5/16,348,2025/5/15,https://www.ctia.com.cn/news/118494.html,carry_forward,
2025/5/17,348,2025/5/15,https://www.ctia.com.cn/news/118494.html,carry_forward,
2025/5/19,348,2025/5/15,https://www.ctia.com.cn/news/118494.html,carry_forward,
2025/5/20,348,2025/5/15,https://www.ctia.com.cn/news/118494.html,carry_forward,
2025/5/21,348,2025/5/15,https://www.ctia.com.cn/news/118494.html,carry_forward,
2025/5/22,348,2025/5/15,https://www.ctia.com.cn/news/118494.html,carry_forward,
2025/5/23,348,2025/5/15,https://www.ctia.com.cn/news/118494.html,carry_forward,
2025/5/24,348,2025/5/15,https://www.ctia.com.cn/news/118494.html,carry_forward,
2025/5/26,360,2025/5/26,https://www.ctia.com.cn/news/118742.html,reported,
2025/5/27,360,2025/5/26,https://www.ctia.com.cn/news/118742.html,carry_forward,
2025/5/28,360,2025/5/26,https://www.ctia.com.cn/news/118742.html,carry_forward,
2025/5/29,366,2025/5/29,https://www.ctia.com.cn/news/118933.html,reported,
2025/5/30,366,2025/5/29,https://www.ctia.com.cn/news/118933.html,carry_forward,
2025/5/31,366,2025/5/29,https://www.ctia.com.cn/news/118933.html,carry_forward,
2025/6/2,366,2025/5/29,https://www.ctia.com.cn/news/118933.html,carry_forward,
2025/6/3,370,2025/6/3,https://www.ctia.com.cn/news/119034.html,reported,
2025/6/4,372,2025/6/4,https://www.ctia.com.cn/news/119111.html,reported,
2025/6/5,372,2025/6/4,https://www.ctia.com.cn/news/119111.html,carry_forward,
2025/6/6,372,2025/6/4,https://www.ctia.com.cn/news/119111.html,carry_forward,
2025/6/7,372,2025/6/4,https://www.ctia.com.cn/news/119111.html,carry_forward,
2025/6/9,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,reported,
2025/6/10,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/11,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/12,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/13,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/14,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/16,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/17,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/18,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/19,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/20,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/21,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/23,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/24,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/25,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/26,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/27,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/28,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/6/30,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/7/1,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/7/2,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/7/3,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/7/4,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/7/5,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/7/7,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/7/8,378,2025/6/9,https://www.ctia.com.cn/news/119384.html,carry_forward,
2025/7/9,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,reported,
2025/7/10,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/11,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/12,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/14,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/15,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/16,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/17,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/18,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/19,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/21,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/22,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/23,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/24,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/25,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/26,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/28,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/29,381,2025/7/9,https://www.ctia.com.cn/news/120466.html,carry_forward,
2025/7/30,430,2025/7/30,https://www.ctia.com.cn/news/121075.html,reported,
2025/7/31,430,2025/7/30,https://www.ctia.com.cn/news/121075.html,carry_forward,
2025/8/1,430,2025/7/30,https://www.ctia.com.cn/news/121075.html,carry_forward,
2025/8/2,430,2025/7/30,https://www.ctia.com.cn/news/121075.html,carry_forward,
2025/8/4,430,2025/7/30,https://www.ctia.com.cn/news/121075.html,carry_forward,
2025/8/5,430,2025/7/30,https://www.ctia.com.cn/news/121075.html,carry_forward,
2025/8/6,430,2025/7/30,https://www.ctia.com.cn/news/121075.html,carry_forward,
2025/8/7,430,2025/7/30,https://www.ctia.com.cn/news/121075.html,carry_forward,
2025/8/8,430,2025/7/30,https://www.ctia.com.cn/news/121075.html,carry_forward,
2025/8/9,430,2025/7/30,https://www.ctia.com.cn/news/121075.html,carry_forward,
2025/8/11,430,2025/7/30,https://www.ctia.com.cn/news/121075.html,carry_forward,
2025/8/12,438,2025/8/12,https://www.ctia.com.cn/news/121540.html,reported,
2025/8/13,438,2025/8/12,https://www.ctia.com.cn/news/121540.html,carry_forward,
2025/8/14,445,2025/8/14,https://www.ctia.com.cn/news/121790.html,reported,
2025/8/15,445,2025/8/14,https://www.ctia.com.cn/news/121790.html,carry_forward,
2025/8/16,445,2025/8/14,https://www.ctia.com.cn/news/121790.html,carry_forward,
2025/8/18,445,2025/8/14,https://www.ctia.com.cn/news/121790.html,carry_forward,
2025/8/19,445,2025/8/14,https://www.ctia.com.cn/news/121790.html,carry_forward,
2025/8/20,445,2025/8/14,https://www.ctia.com.cn/news/121790.html,carry_forward,
2025/8/21,485,2025/8/21,https://www.ctia.com.cn/news/121880.html,reported,
2025/8/22,485,2025/8/21,https://www.ctia.com.cn/news/121880.html,carry_forward,
2025/8/23,485,2025/8/21,https://www.ctia.com.cn/news/121880.html,carry_forward,
2025/8/25,485,2025/8/21,https://www.ctia.com.cn/news/121880.html,carry_forward,
2025/8/26,485,2025/8/21,https://www.ctia.com.cn/news/121880.html,carry_forward,
2025/8/27,485,2025/8/21,https://www.ctia.com.cn/news/121880.html,carry_forward,
2025/8/28,570,2025/8/28,https://www.ctia.com.cn/news/122055.html,reported,
2025/8/29,570,2025/8/28,https://www.ctia.com.cn/news/122055.html,carry_forward,
2025/8/30,570,2025/8/28,https://www.ctia.com.cn/news/122055.html,carry_forward,
2025/9/1,570,2025/8/28,https://www.ctia.com.cn/news/122055.html,carry_forward,
2025/9/2,615,2025/9/2,https://www.ctia.com.cn/news/122132.html,reported,
2025/9/3,615,2025/9/2,https://www.ctia.com.cn/news/122132.html,carry_forward,
2025/9/4,615,2025/9/2,https://www.ctia.com.cn/news/122132.html,carry_forward,
2025/9/5,615,2025/9/2,https://www.ctia.com.cn/news/122132.html,carry_forward,
2025/9/6,615,2025/9/2,https://www.ctia.com.cn/news/122132.html,carry_forward,
2025/9/8,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,reported,
2025/9/9,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,carry_forward,
2025/9/10,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,carry_forward,
2025/9/11,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,carry_forward,
2025/9/12,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,carry_forward,
2025/9/13,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,carry_forward,
2025/9/15,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,carry_forward,
2025/9/16,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,carry_forward,
2025/9/17,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,carry_forward,
2025/9/18,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,carry_forward,
2025/9/19,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,carry_forward,
2025/9/20,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,carry_forward,
2025/9/22,640,2025/9/8,https://www.ctia.com.cn/news/122313.html,carry_forward,
2025/9/23,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,reported,backsolved from high pullback and year-to-date gain context
2025/9/24,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/9/25,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/9/26,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/9/27,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/9/29,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/9/30,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/10/1,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/10/2,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/10/3,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/10/4,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/10/6,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/10/7,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/10/8,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/10/9,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/10/10,620,2025/9/23,https://www.ctia.com.cn/news/122886.html,carry_forward,backsolved from high pullback and year-to-date gain context
2025/10/11,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,reported,
2025/10/13,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/14,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/15,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/16,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/17,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/18,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/20,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/21,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/22,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/23,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/24,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/25,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/27,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/28,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/29,625,2025/10/11,https://www.ctia.com.cn/news/123189.html,carry_forward,
2025/10/30,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,reported,
2025/10/31,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/1,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/3,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/4,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/5,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/6,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/7,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/8,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/10,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/11,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/12,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/13,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/14,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/15,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/17,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/18,650,2025/10/30,https://www.ctia.com.cn/news/123829.html,carry_forward,
2025/11/19,770,2025/11/19,https://www.ctia.com.cn/news/124623.html,reported,
2025/11/20,770,2025/11/19,https://www.ctia.com.cn/news/124623.html,carry_forward,
2025/11/21,770,2025/11/19,https://www.ctia.com.cn/news/124623.html,carry_forward,
2025/11/22,770,2025/11/19,https://www.ctia.com.cn/news/124623.html,carry_forward,
2025/11/24,770,2025/11/19,https://www.ctia.com.cn/news/124623.html,carry_forward,
2025/11/25,770,2025/11/19,https://www.ctia.com.cn/news/124623.html,carry_forward,
2025/11/26,770,2025/11/19,https://www.ctia.com.cn/news/124623.html,carry_forward,
2025/11/27,790,2025/11/27,https://www.ctia.com.cn/news/124798.html,reported,
2025/11/28,790,2025/11/27,https://www.ctia.com.cn/news/124798.html,carry_forward,
2025/11/29,790,2025/11/27,https://www.ctia.com.cn/news/124798.html,carry_forward,
2025/12/1,790,2025/11/27,https://www.ctia.com.cn/news/124798.html,carry_forward,
2025/12/2,790,2025/11/27,https://www.ctia.com.cn/news/124798.html,carry_forward,
2025/12/3,790,2025/11/27,https://www.ctia.com.cn/news/124798.html,carry_forward,
2025/12/4,790,2025/11/27,https://www.ctia.com.cn/news/124798.html,carry_forward,
2025/12/5,790,2025/11/27,https://www.ctia.com.cn/news/124798.html,carry_forward,
2025/12/6,790,2025/11/27,https://www.ctia.com.cn/news/124798.html,carry_forward,
2025/12/8,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,reported,
2025/12/9,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,carry_forward,
2025/12/10,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,carry_forward,
2025/12/11,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,carry_forward,
2025/12/12,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,carry_forward,
2025/12/13,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,carry_forward,
2025/12/15,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,carry_forward,
2025/12/16,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,carry_forward,
2025/12/17,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,carry_forward,
2025/12/18,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,carry_forward,
